speaker_id,session,utt_id,expected_output,candidate_alignment_files
M03,Session2,156,M03_Session2_0156.npy,data/forced_alignments/M03/Session2/wav_headMic/0156.TextGrid|data/forced_alignments/M03/Session2/0156.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/156.TextGrid|data/forced_alignments/M03/Session2/156.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0156.TextGrid
M03,Session2,157,M03_Session2_0157.npy,data/forced_alignments/M03/Session2/wav_headMic/0157.TextGrid|data/forced_alignments/M03/Session2/0157.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/157.TextGrid|data/forced_alignments/M03/Session2/157.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0157.TextGrid
M03,Session2,158,M03_Session2_0158.npy,data/forced_alignments/M03/Session2/wav_headMic/0158.TextGrid|data/forced_alignments/M03/Session2/0158.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/158.TextGrid|data/forced_alignments/M03/Session2/158.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0158.TextGrid
M03,Session2,159,M03_Session2_0159.npy,data/forced_alignments/M03/Session2/wav_headMic/0159.TextGrid|data/forced_alignments/M03/Session2/0159.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/159.TextGrid|data/forced_alignments/M03/Session2/159.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0159.TextGrid
M03,Session2,160,M03_Session2_0160.npy,data/forced_alignments/M03/Session2/wav_headMic/0160.TextGrid|data/forced_alignments/M03/Session2/0160.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/160.TextGrid|data/forced_alignments/M03/Session2/160.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0160.TextGrid
M03,Session2,161,M03_Session2_0161.npy,data/forced_alignments/M03/Session2/wav_headMic/0161.TextGrid|data/forced_alignments/M03/Session2/0161.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/161.TextGrid|data/forced_alignments/M03/Session2/161.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0161.TextGrid
M03,Session2,162,M03_Session2_0162.npy,data/forced_alignments/M03/Session2/wav_headMic/0162.TextGrid|data/forced_alignments/M03/Session2/0162.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/162.TextGrid|data/forced_alignments/M03/Session2/162.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0162.TextGrid
M03,Session2,163,M03_Session2_0163.npy,data/forced_alignments/M03/Session2/wav_headMic/0163.TextGrid|data/forced_alignments/M03/Session2/0163.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/163.TextGrid|data/forced_alignments/M03/Session2/163.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0163.TextGrid
M03,Session2,164,M03_Session2_0164.npy,data/forced_alignments/M03/Session2/wav_headMic/0164.TextGrid|data/forced_alignments/M03/Session2/0164.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/164.TextGrid|data/forced_alignments/M03/Session2/164.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0164.TextGrid
M03,Session2,165,M03_Session2_0165.npy,data/forced_alignments/M03/Session2/wav_headMic/0165.TextGrid|data/forced_alignments/M03/Session2/0165.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/165.TextGrid|data/forced_alignments/M03/Session2/165.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0165.TextGrid
M03,Session2,166,M03_Session2_0166.npy,data/forced_alignments/M03/Session2/wav_headMic/0166.TextGrid|data/forced_alignments/M03/Session2/0166.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/166.TextGrid|data/forced_alignments/M03/Session2/166.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0166.TextGrid
M03,Session2,167,M03_Session2_0167.npy,data/forced_alignments/M03/Session2/wav_headMic/0167.TextGrid|data/forced_alignments/M03/Session2/0167.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/167.TextGrid|data/forced_alignments/M03/Session2/167.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0167.TextGrid
M03,Session2,168,M03_Session2_0168.npy,data/forced_alignments/M03/Session2/wav_headMic/0168.TextGrid|data/forced_alignments/M03/Session2/0168.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/168.TextGrid|data/forced_alignments/M03/Session2/168.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0168.TextGrid
M03,Session2,169,M03_Session2_0169.npy,data/forced_alignments/M03/Session2/wav_headMic/0169.TextGrid|data/forced_alignments/M03/Session2/0169.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/169.TextGrid|data/forced_alignments/M03/Session2/169.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0169.TextGrid
M03,Session2,170,M03_Session2_0170.npy,data/forced_alignments/M03/Session2/wav_headMic/0170.TextGrid|data/forced_alignments/M03/Session2/0170.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/170.TextGrid|data/forced_alignments/M03/Session2/170.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0170.TextGrid
M03,Session2,171,M03_Session2_0171.npy,data/forced_alignments/M03/Session2/wav_headMic/0171.TextGrid|data/forced_alignments/M03/Session2/0171.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/171.TextGrid|data/forced_alignments/M03/Session2/171.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0171.TextGrid
M03,Session2,172,M03_Session2_0172.npy,data/forced_alignments/M03/Session2/wav_headMic/0172.TextGrid|data/forced_alignments/M03/Session2/0172.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/172.TextGrid|data/forced_alignments/M03/Session2/172.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0172.TextGrid
M03,Session2,173,M03_Session2_0173.npy,data/forced_alignments/M03/Session2/wav_headMic/0173.TextGrid|data/forced_alignments/M03/Session2/0173.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/173.TextGrid|data/forced_alignments/M03/Session2/173.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0173.TextGrid
M03,Session2,174,M03_Session2_0174.npy,data/forced_alignments/M03/Session2/wav_headMic/0174.TextGrid|data/forced_alignments/M03/Session2/0174.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/174.TextGrid|data/forced_alignments/M03/Session2/174.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0174.TextGrid
M03,Session2,175,M03_Session2_0175.npy,data/forced_alignments/M03/Session2/wav_headMic/0175.TextGrid|data/forced_alignments/M03/Session2/0175.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/175.TextGrid|data/forced_alignments/M03/Session2/175.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0175.TextGrid
M03,Session2,176,M03_Session2_0176.npy,data/forced_alignments/M03/Session2/wav_headMic/0176.TextGrid|data/forced_alignments/M03/Session2/0176.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/176.TextGrid|data/forced_alignments/M03/Session2/176.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0176.TextGrid
M03,Session2,177,M03_Session2_0177.npy,data/forced_alignments/M03/Session2/wav_headMic/0177.TextGrid|data/forced_alignments/M03/Session2/0177.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/177.TextGrid|data/forced_alignments/M03/Session2/177.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0177.TextGrid
M03,Session2,178,M03_Session2_0178.npy,data/forced_alignments/M03/Session2/wav_headMic/0178.TextGrid|data/forced_alignments/M03/Session2/0178.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/178.TextGrid|data/forced_alignments/M03/Session2/178.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0178.TextGrid
M03,Session2,179,M03_Session2_0179.npy,data/forced_alignments/M03/Session2/wav_headMic/0179.TextGrid|data/forced_alignments/M03/Session2/0179.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/179.TextGrid|data/forced_alignments/M03/Session2/179.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0179.TextGrid
M03,Session2,180,M03_Session2_0180.npy,data/forced_alignments/M03/Session2/wav_headMic/0180.TextGrid|data/forced_alignments/M03/Session2/0180.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/180.TextGrid|data/forced_alignments/M03/Session2/180.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0180.TextGrid
M03,Session2,181,M03_Session2_0181.npy,data/forced_alignments/M03/Session2/wav_headMic/0181.TextGrid|data/forced_alignments/M03/Session2/0181.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/181.TextGrid|data/forced_alignments/M03/Session2/181.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0181.TextGrid
M03,Session2,182,M03_Session2_0182.npy,data/forced_alignments/M03/Session2/wav_headMic/0182.TextGrid|data/forced_alignments/M03/Session2/0182.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/182.TextGrid|data/forced_alignments/M03/Session2/182.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0182.TextGrid
M03,Session2,183,M03_Session2_0183.npy,data/forced_alignments/M03/Session2/wav_headMic/0183.TextGrid|data/forced_alignments/M03/Session2/0183.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/183.TextGrid|data/forced_alignments/M03/Session2/183.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0183.TextGrid
M03,Session2,184,M03_Session2_0184.npy,data/forced_alignments/M03/Session2/wav_headMic/0184.TextGrid|data/forced_alignments/M03/Session2/0184.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/184.TextGrid|data/forced_alignments/M03/Session2/184.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0184.TextGrid
M03,Session2,185,M03_Session2_0185.npy,data/forced_alignments/M03/Session2/wav_headMic/0185.TextGrid|data/forced_alignments/M03/Session2/0185.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/185.TextGrid|data/forced_alignments/M03/Session2/185.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0185.TextGrid
M03,Session2,186,M03_Session2_0186.npy,data/forced_alignments/M03/Session2/wav_headMic/0186.TextGrid|data/forced_alignments/M03/Session2/0186.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/186.TextGrid|data/forced_alignments/M03/Session2/186.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0186.TextGrid
M03,Session2,187,M03_Session2_0187.npy,data/forced_alignments/M03/Session2/wav_headMic/0187.TextGrid|data/forced_alignments/M03/Session2/0187.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/187.TextGrid|data/forced_alignments/M03/Session2/187.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0187.TextGrid
M03,Session2,188,M03_Session2_0188.npy,data/forced_alignments/M03/Session2/wav_headMic/0188.TextGrid|data/forced_alignments/M03/Session2/0188.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/188.TextGrid|data/forced_alignments/M03/Session2/188.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0188.TextGrid
M03,Session2,189,M03_Session2_0189.npy,data/forced_alignments/M03/Session2/wav_headMic/0189.TextGrid|data/forced_alignments/M03/Session2/0189.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/189.TextGrid|data/forced_alignments/M03/Session2/189.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0189.TextGrid
M03,Session2,190,M03_Session2_0190.npy,data/forced_alignments/M03/Session2/wav_headMic/0190.TextGrid|data/forced_alignments/M03/Session2/0190.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/190.TextGrid|data/forced_alignments/M03/Session2/190.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0190.TextGrid
M03,Session2,191,M03_Session2_0191.npy,data/forced_alignments/M03/Session2/wav_headMic/0191.TextGrid|data/forced_alignments/M03/Session2/0191.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/191.TextGrid|data/forced_alignments/M03/Session2/191.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0191.TextGrid
M03,Session2,192,M03_Session2_0192.npy,data/forced_alignments/M03/Session2/wav_headMic/0192.TextGrid|data/forced_alignments/M03/Session2/0192.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/192.TextGrid|data/forced_alignments/M03/Session2/192.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0192.TextGrid
M03,Session2,193,M03_Session2_0193.npy,data/forced_alignments/M03/Session2/wav_headMic/0193.TextGrid|data/forced_alignments/M03/Session2/0193.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/193.TextGrid|data/forced_alignments/M03/Session2/193.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0193.TextGrid
M03,Session2,194,M03_Session2_0194.npy,data/forced_alignments/M03/Session2/wav_headMic/0194.TextGrid|data/forced_alignments/M03/Session2/0194.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/194.TextGrid|data/forced_alignments/M03/Session2/194.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0194.TextGrid
M03,Session2,195,M03_Session2_0195.npy,data/forced_alignments/M03/Session2/wav_headMic/0195.TextGrid|data/forced_alignments/M03/Session2/0195.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/195.TextGrid|data/forced_alignments/M03/Session2/195.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0195.TextGrid
M03,Session2,196,M03_Session2_0196.npy,data/forced_alignments/M03/Session2/wav_headMic/0196.TextGrid|data/forced_alignments/M03/Session2/0196.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/196.TextGrid|data/forced_alignments/M03/Session2/196.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0196.TextGrid
M03,Session2,197,M03_Session2_0197.npy,data/forced_alignments/M03/Session2/wav_headMic/0197.TextGrid|data/forced_alignments/M03/Session2/0197.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/197.TextGrid|data/forced_alignments/M03/Session2/197.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0197.TextGrid
M03,Session2,198,M03_Session2_0198.npy,data/forced_alignments/M03/Session2/wav_headMic/0198.TextGrid|data/forced_alignments/M03/Session2/0198.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/198.TextGrid|data/forced_alignments/M03/Session2/198.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0198.TextGrid
M03,Session2,199,M03_Session2_0199.npy,data/forced_alignments/M03/Session2/wav_headMic/0199.TextGrid|data/forced_alignments/M03/Session2/0199.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/199.TextGrid|data/forced_alignments/M03/Session2/199.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0199.TextGrid
M03,Session2,200,M03_Session2_0200.npy,data/forced_alignments/M03/Session2/wav_headMic/0200.TextGrid|data/forced_alignments/M03/Session2/0200.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/200.TextGrid|data/forced_alignments/M03/Session2/200.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0200.TextGrid
M03,Session2,201,M03_Session2_0201.npy,data/forced_alignments/M03/Session2/wav_headMic/0201.TextGrid|data/forced_alignments/M03/Session2/0201.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/201.TextGrid|data/forced_alignments/M03/Session2/201.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0201.TextGrid
M03,Session2,202,M03_Session2_0202.npy,data/forced_alignments/M03/Session2/wav_headMic/0202.TextGrid|data/forced_alignments/M03/Session2/0202.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/202.TextGrid|data/forced_alignments/M03/Session2/202.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0202.TextGrid
M03,Session2,203,M03_Session2_0203.npy,data/forced_alignments/M03/Session2/wav_headMic/0203.TextGrid|data/forced_alignments/M03/Session2/0203.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/203.TextGrid|data/forced_alignments/M03/Session2/203.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0203.TextGrid
M03,Session2,204,M03_Session2_0204.npy,data/forced_alignments/M03/Session2/wav_headMic/0204.TextGrid|data/forced_alignments/M03/Session2/0204.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/204.TextGrid|data/forced_alignments/M03/Session2/204.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0204.TextGrid
M03,Session2,205,M03_Session2_0205.npy,data/forced_alignments/M03/Session2/wav_headMic/0205.TextGrid|data/forced_alignments/M03/Session2/0205.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/205.TextGrid|data/forced_alignments/M03/Session2/205.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0205.TextGrid
M03,Session2,206,M03_Session2_0206.npy,data/forced_alignments/M03/Session2/wav_headMic/0206.TextGrid|data/forced_alignments/M03/Session2/0206.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/206.TextGrid|data/forced_alignments/M03/Session2/206.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0206.TextGrid
M03,Session2,207,M03_Session2_0207.npy,data/forced_alignments/M03/Session2/wav_headMic/0207.TextGrid|data/forced_alignments/M03/Session2/0207.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/207.TextGrid|data/forced_alignments/M03/Session2/207.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0207.TextGrid
M03,Session2,208,M03_Session2_0208.npy,data/forced_alignments/M03/Session2/wav_headMic/0208.TextGrid|data/forced_alignments/M03/Session2/0208.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/208.TextGrid|data/forced_alignments/M03/Session2/208.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0208.TextGrid
M03,Session2,209,M03_Session2_0209.npy,data/forced_alignments/M03/Session2/wav_headMic/0209.TextGrid|data/forced_alignments/M03/Session2/0209.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/209.TextGrid|data/forced_alignments/M03/Session2/209.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0209.TextGrid
M03,Session2,210,M03_Session2_0210.npy,data/forced_alignments/M03/Session2/wav_headMic/0210.TextGrid|data/forced_alignments/M03/Session2/0210.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/210.TextGrid|data/forced_alignments/M03/Session2/210.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0210.TextGrid
M03,Session2,211,M03_Session2_0211.npy,data/forced_alignments/M03/Session2/wav_headMic/0211.TextGrid|data/forced_alignments/M03/Session2/0211.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/211.TextGrid|data/forced_alignments/M03/Session2/211.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0211.TextGrid
M03,Session2,212,M03_Session2_0212.npy,data/forced_alignments/M03/Session2/wav_headMic/0212.TextGrid|data/forced_alignments/M03/Session2/0212.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/212.TextGrid|data/forced_alignments/M03/Session2/212.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0212.TextGrid
M03,Session2,213,M03_Session2_0213.npy,data/forced_alignments/M03/Session2/wav_headMic/0213.TextGrid|data/forced_alignments/M03/Session2/0213.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/213.TextGrid|data/forced_alignments/M03/Session2/213.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0213.TextGrid
M03,Session2,214,M03_Session2_0214.npy,data/forced_alignments/M03/Session2/wav_headMic/0214.TextGrid|data/forced_alignments/M03/Session2/0214.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/214.TextGrid|data/forced_alignments/M03/Session2/214.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0214.TextGrid
M03,Session2,215,M03_Session2_0215.npy,data/forced_alignments/M03/Session2/wav_headMic/0215.TextGrid|data/forced_alignments/M03/Session2/0215.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/215.TextGrid|data/forced_alignments/M03/Session2/215.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0215.TextGrid
M03,Session2,216,M03_Session2_0216.npy,data/forced_alignments/M03/Session2/wav_headMic/0216.TextGrid|data/forced_alignments/M03/Session2/0216.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/216.TextGrid|data/forced_alignments/M03/Session2/216.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0216.TextGrid
M03,Session2,217,M03_Session2_0217.npy,data/forced_alignments/M03/Session2/wav_headMic/0217.TextGrid|data/forced_alignments/M03/Session2/0217.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/217.TextGrid|data/forced_alignments/M03/Session2/217.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0217.TextGrid
M03,Session2,218,M03_Session2_0218.npy,data/forced_alignments/M03/Session2/wav_headMic/0218.TextGrid|data/forced_alignments/M03/Session2/0218.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/218.TextGrid|data/forced_alignments/M03/Session2/218.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0218.TextGrid
M03,Session2,219,M03_Session2_0219.npy,data/forced_alignments/M03/Session2/wav_headMic/0219.TextGrid|data/forced_alignments/M03/Session2/0219.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/219.TextGrid|data/forced_alignments/M03/Session2/219.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0219.TextGrid
M03,Session2,220,M03_Session2_0220.npy,data/forced_alignments/M03/Session2/wav_headMic/0220.TextGrid|data/forced_alignments/M03/Session2/0220.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/220.TextGrid|data/forced_alignments/M03/Session2/220.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0220.TextGrid
M03,Session2,221,M03_Session2_0221.npy,data/forced_alignments/M03/Session2/wav_headMic/0221.TextGrid|data/forced_alignments/M03/Session2/0221.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/221.TextGrid|data/forced_alignments/M03/Session2/221.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0221.TextGrid
M03,Session2,222,M03_Session2_0222.npy,data/forced_alignments/M03/Session2/wav_headMic/0222.TextGrid|data/forced_alignments/M03/Session2/0222.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/222.TextGrid|data/forced_alignments/M03/Session2/222.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0222.TextGrid
M03,Session2,223,M03_Session2_0223.npy,data/forced_alignments/M03/Session2/wav_headMic/0223.TextGrid|data/forced_alignments/M03/Session2/0223.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/223.TextGrid|data/forced_alignments/M03/Session2/223.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0223.TextGrid
M03,Session2,224,M03_Session2_0224.npy,data/forced_alignments/M03/Session2/wav_headMic/0224.TextGrid|data/forced_alignments/M03/Session2/0224.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/224.TextGrid|data/forced_alignments/M03/Session2/224.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0224.TextGrid
M03,Session2,225,M03_Session2_0225.npy,data/forced_alignments/M03/Session2/wav_headMic/0225.TextGrid|data/forced_alignments/M03/Session2/0225.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/225.TextGrid|data/forced_alignments/M03/Session2/225.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0225.TextGrid
M03,Session2,226,M03_Session2_0226.npy,data/forced_alignments/M03/Session2/wav_headMic/0226.TextGrid|data/forced_alignments/M03/Session2/0226.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/226.TextGrid|data/forced_alignments/M03/Session2/226.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0226.TextGrid
M03,Session2,227,M03_Session2_0227.npy,data/forced_alignments/M03/Session2/wav_headMic/0227.TextGrid|data/forced_alignments/M03/Session2/0227.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/227.TextGrid|data/forced_alignments/M03/Session2/227.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0227.TextGrid
M03,Session2,228,M03_Session2_0228.npy,data/forced_alignments/M03/Session2/wav_headMic/0228.TextGrid|data/forced_alignments/M03/Session2/0228.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/228.TextGrid|data/forced_alignments/M03/Session2/228.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0228.TextGrid
M03,Session2,229,M03_Session2_0229.npy,data/forced_alignments/M03/Session2/wav_headMic/0229.TextGrid|data/forced_alignments/M03/Session2/0229.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/229.TextGrid|data/forced_alignments/M03/Session2/229.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0229.TextGrid
M03,Session2,230,M03_Session2_0230.npy,data/forced_alignments/M03/Session2/wav_headMic/0230.TextGrid|data/forced_alignments/M03/Session2/0230.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/230.TextGrid|data/forced_alignments/M03/Session2/230.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0230.TextGrid
M03,Session2,231,M03_Session2_0231.npy,data/forced_alignments/M03/Session2/wav_headMic/0231.TextGrid|data/forced_alignments/M03/Session2/0231.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/231.TextGrid|data/forced_alignments/M03/Session2/231.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0231.TextGrid
M03,Session2,232,M03_Session2_0232.npy,data/forced_alignments/M03/Session2/wav_headMic/0232.TextGrid|data/forced_alignments/M03/Session2/0232.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/232.TextGrid|data/forced_alignments/M03/Session2/232.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0232.TextGrid
M03,Session2,233,M03_Session2_0233.npy,data/forced_alignments/M03/Session2/wav_headMic/0233.TextGrid|data/forced_alignments/M03/Session2/0233.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/233.TextGrid|data/forced_alignments/M03/Session2/233.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0233.TextGrid
M03,Session2,234,M03_Session2_0234.npy,data/forced_alignments/M03/Session2/wav_headMic/0234.TextGrid|data/forced_alignments/M03/Session2/0234.TextGrid|data/forced_alignments/M03/Session2/wav_headMic/234.TextGrid|data/forced_alignments/M03/Session2/234.TextGrid|data/forced_alignments/data/torgo_raw/M03/Session2/wav_headMic/0234.TextGrid
